_id,Category,City,Country/Region,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State/Province,Sub-Category,Discount,Profit,Quantity,Sales
64a5ec6b01ab865a61af984e,Technology,New York City,United States,Naresj Patel,Panasonic,8/9/2020,US-2020-131338,10024,Panasonic KX-TG9471B,East,Consumer,8/12/2020,First Class,New York,Phones,0,274.386,5,979.95
64a5ec6b01ab865a61af984f,Technology,New York City,United States,Naresj Patel,Nortel,8/9/2020,US-2020-131338,10024,Nortel Meridian M3904 Professional Digital phone,East,Consumer,8/12/2020,First Class,New York,Phones,0,89.3142,2,307.98
64a5ec6b01ab865a61af9850,Office Supplies,Redmond,United States,William Brown,Fellowes,8/10/2020,US-2020-156496,97756,Fellowes 8 Outlet Superior Workstation Surge Protector,West,Consumer,8/16/2020,Standard Class,Oregon,Appliances,0.2,15.0156,4,133.472
64a5ec6b01ab865a61af9851,Office Supplies,Eagan,United States,Julie Kriz,Other,8/10/2020,US-2020-130022,55122,Peel-Off China Markers,Central,Home Office,8/16/2020,Standard Class,Minnesota,Art,0,12.5118,3,29.79
64a5ec6b01ab865a61af9852,Office Supplies,Detroit,United States,Bill Donatelli,GBC,8/10/2020,US-2020-121699,48227,GBC Binding covers,Central,Consumer,8/14/2020,Standard Class,Michigan,Binders,0,29.1375,5,64.75
64a5ec6b01ab865a61af9853,Office Supplies,Eagan,United States,Julie Kriz,Avery,8/10/2020,US-2020-130022,55122,Avery 489,Central,Home Office,8/16/2020,Standard Class,Minnesota,Labels,0,19.872,4,41.4
64a5ec6b01ab865a61af9854,Office Supplies,Eagan,United States,Julie Kriz,Avery,8/10/2020,US-2020-130022,55122,Avery 480,Central,Home Office,8/16/2020,Standard Class,Minnesota,Labels,0,1.8,1,3.75
64a5ec6b01ab865a61af9855,Technology,Redmond,United States,William Brown,AT&T,8/10/2020,US-2020-156496,97756,AT&T 1080 Corded phone,West,Consumer,8/16/2020,Standard Class,Oregon,Phones,0.2,38.3572,4,438.368
64a5ec6b01ab865a61af9856,Technology,Redmond,United States,William Brown,OtterBox,8/10/2020,US-2020-156496,97756,OtterBox Commuter Series Case - Samsung Galaxy S4,West,Consumer,8/16/2020,Standard Class,Oregon,Phones,0.2,-31.4874,7,139.944
64a5ec6b01ab865a61af9857,Furniture,Raleigh,United States,Barry Weirich,Executive Impressions,8/11/2020,US-2020-119634,27604,"Executive Impressions 13"" Clairmont Wall Clock",South,Consumer,8/16/2020,Standard Class,North Carolina,Furnishings,0.2,12.1149,3,46.152
64a5ec6b01ab865a61af9858,Office Supplies,New York City,United States,Philisse Overcash,Newell,8/11/2020,US-2020-156797,10035,Newell 330,East,Home Office,8/15/2020,Standard Class,New York,Art,0,3.1096,2,11.96
64a5ec6b01ab865a61af9859,Technology,New York City,United States,Philisse Overcash,AT&T,8/11/2020,US-2020-156797,10035,AT&T 841000 Phone,East,Home Office,8/15/2020,Standard Class,New York,Phones,0,34.5,2,138
64a5ec6b01ab865a61af985a,Furniture,Pomona,United States,Sandra Flanagan,Ultra,8/13/2020,US-2020-148495,91767,Ultra Door Pull Handle,West,Consumer,8/13/2020,Same Day,California,Furnishings,0,10.4148,3,31.56
64a5ec6b01ab865a61af985b,Office Supplies,Greensboro,United States,Grace Kelly,Newell,8/13/2020,US-2020-133396,27405,Newell 309,South,Corporate,8/15/2020,First Class,North Carolina,Art,0.2,8.085,7,64.68
64a5ec6b01ab865a61af985c,Office Supplies,Yucaipa,United States,Odella Nelson,Other,8/13/2020,US-2020-112014,92399,50 Colored Long Pencils,West,Corporate,8/20/2020,Standard Class,California,Art,0,13.208,5,50.8
64a5ec6b01ab865a61af985d,Office Supplies,Richmond,United States,Ralph Arnett,Avery,8/13/2020,US-2020-150441,47374,Avery Round Ring Poly Binders,Central,Consumer,8/17/2020,Second Class,Indiana,Binders,0,5.5664,4,11.36
64a5ec6b01ab865a61af985e,Office Supplies,Marietta,United States,Clytie Kelty,3-ring staple pack,8/13/2020,US-2020-120516,30062,3-ring staple pack,South,Consumer,8/17/2020,Standard Class,Georgia,Binders,0,2.7072,3,5.64
64a5ec6b01ab865a61af985f,Office Supplies,Philadelphia,United States,Ed Jacobs,Fellowes,8/13/2020,US-2020-169656,19143,Fellowes High-Stak Drawer Files,East,Consumer,8/16/2020,First Class,Pennsylvania,Storage,0.2,15.8571,3,422.856
64a5ec6b01ab865a61af9860,Furniture,Oakland,United States,Richard Eichhorn,Tensor,8/15/2020,US-2020-142454,94601,Tensor Computer Mounted Lamp,West,Consumer,8/19/2020,Standard Class,California,Furnishings,0,28.1421,7,104.23
64a5ec6b01ab865a61af9861,Office Supplies,Los Angeles,United States,Tim Taslimi,Fellowes,8/15/2020,US-2020-162369,90045,Fellowes Super Stor/Drawer Files,West,Corporate,8/19/2020,Standard Class,California,Storage,0,61.389,2,323.1
64a5ec6b01ab865a61af9862,Office Supplies,Oakland,United States,Richard Eichhorn,Other,8/15/2020,US-2020-142454,94601,Mobile Personal File Cube,West,Consumer,8/19/2020,Standard Class,California,Storage,0,18.9702,3,70.26
64a5ec6b01ab865a61af9863,Furniture,Philadelphia,United States,Joni Wasserman,O'Sullivan,8/16/2020,US-2020-164238,19120,O'Sullivan Plantations 2-Door Library in Landvery Oak,East,Consumer,8/20/2020,Standard Class,Pennsylvania,Bookcases,0.5,-204.9996,3,301.47
64a5ec6b01ab865a61af9864,Furniture,Philadelphia,United States,Sung Pak,Tenex,8/16/2020,US-2020-126753,19134,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",East,Corporate,8/20/2020,Standard Class,Pennsylvania,Furnishings,0.2,0,3,254.352
64a5ec6b01ab865a61af9865,Office Supplies,Phoenix,United States,John Murray,Newell,8/16/2020,US-2020-128090,85023,Newell 346,West,Consumer,8/22/2020,Standard Class,Arizona,Art,0.2,0.2592,1,2.304
64a5ec6b01ab865a61af9866,Office Supplies,Philadelphia,United States,Sung Pak,Avery,8/16/2020,US-2020-126753,19134,Avery Durable Slant Ring Binders With Label Holder,East,Corporate,8/20/2020,Standard Class,Pennsylvania,Binders,0.7,-2.7588,3,3.762
64a5ec6b01ab865a61af9867,Office Supplies,Philadelphia,United States,Sung Pak,Avery,8/16/2020,US-2020-126753,19134,"Avery Durable Plastic 1"" Binders",East,Corporate,8/20/2020,Standard Class,Pennsylvania,Binders,0.7,-1.9068,2,2.724
64a5ec6b01ab865a61af9868,Office Supplies,Phoenix,United States,John Murray,Avery,8/16/2020,US-2020-128090,85023,Avery 488,West,Consumer,8/22/2020,Standard Class,Arizona,Labels,0.2,1.764,2,5.04
64a5ec6b01ab865a61af9869,Office Supplies,Philadelphia,United States,Sung Pak,Xerox,8/16/2020,US-2020-126753,19134,Xerox 199,East,Corporate,8/20/2020,Standard Class,Pennsylvania,Paper,0.2,3.21,3,10.272
64a5ec6b01ab865a61af986a,Office Supplies,Phoenix,United States,John Murray,Xerox,8/16/2020,US-2020-128090,85023,Xerox 1891,West,Consumer,8/22/2020,Standard Class,Arizona,Paper,0.2,105.6456,8,313.024
64a5ec6b01ab865a61af986b,Office Supplies,Philadelphia,United States,Sung Pak,Xerox,8/16/2020,US-2020-126753,19134,Xerox 227,East,Corporate,8/20/2020,Standard Class,Pennsylvania,Paper,0.2,3.6288,2,10.368
64a5ec6b01ab865a61af986c,Office Supplies,Philadelphia,United States,Joni Wasserman,Iris,8/16/2020,US-2020-164238,19120,Iris Project Case,East,Consumer,8/20/2020,Standard Class,Pennsylvania,Storage,0.2,3.3516,7,44.688
64a5ec6b01ab865a61af986d,Technology,Philadelphia,United States,Sung Pak,SanDisk,8/16/2020,US-2020-126753,19134,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,East,Corporate,8/20/2020,Standard Class,Pennsylvania,Accessories,0.2,-5.4558,3,31.176
64a5ec6b01ab865a61af986e,Technology,Phoenix,United States,John Murray,Samsung,8/16/2020,US-2020-128090,85023,Samsung Galaxy S4 Mini,West,Consumer,8/22/2020,Standard Class,Arizona,Phones,0.2,211.4955,5,1879.96
64a5ec6b01ab865a61af986f,Technology,Philadelphia,United States,Sung Pak,Cisco,8/16/2020,US-2020-126753,19134,Cisco IP Phone 7961G-GE VoIP phone,East,Corporate,8/20/2020,Standard Class,Pennsylvania,Phones,0.4,-112.6216,4,519.792
64a5ec6b01ab865a61af9870,Office Supplies,Peoria,United States,Steven Cartwright,Newell,8/17/2020,US-2020-119627,85345,Newell 336,West,Consumer,8/23/2020,Standard Class,Arizona,Art,0.2,1.1556,3,10.272
64a5ec6b01ab865a61af9871,Office Supplies,New Bedford,United States,Shaun Chance,Wilson Jones,8/17/2020,US-2020-111297,2740,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,East,Corporate,8/21/2020,Standard Class,Massachusetts,Binders,0,23.49,9,52.2
64a5ec6b01ab865a61af9872,Office Supplies,Peoria,United States,Steven Cartwright,Xerox,8/17/2020,US-2020-119627,85345,Xerox 21,West,Consumer,8/23/2020,Standard Class,Arizona,Paper,0.2,12.7008,7,36.288
64a5ec6b01ab865a61af9873,Technology,Peoria,United States,Steven Cartwright,First Data,8/17/2020,US-2020-119627,85345,First Data FD10 PIN Pad,West,Consumer,8/23/2020,Standard Class,Arizona,Accessories,0.2,-31.6,4,252.8
64a5ec6b01ab865a61af9874,Technology,Peoria,United States,Steven Cartwright,Imation,8/17/2020,US-2020-119627,85345,Imation Clip USB flash drive - 8 GB,West,Consumer,8/23/2020,Standard Class,Arizona,Accessories,0.2,-5.264,2,30.08
64a5ec6b01ab865a61af9875,Furniture,San Francisco,United States,David Smith,Sauder,8/21/2020,US-2020-130456,94122,Sauder Camden County Collection Library,West,Corporate,8/26/2020,Standard Class,California,Bookcases,0.15,34.494,6,586.398
64a5ec6b01ab865a61af9876,Furniture,San Francisco,United States,Nick Zandusky,Hon,8/21/2020,US-2020-144267,94110,Hon GuestStacker Chair,West,Home Office,8/23/2020,First Class,California,Chairs,0.2,40.8006,3,544.008
64a5ec6c01ab865a61af9877,Furniture,Springfield,United States,Katherine Nockton,Global,8/21/2020,US-2020-154823,45503,Global Commerce Series High-Back Swivel/Tilt Chairs,East,Corporate,8/25/2020,Standard Class,Ohio,Chairs,0.3,-42.747,3,598.458
64a5ec6c01ab865a61af9878,Furniture,Springfield,United States,Katherine Nockton,Tenex,8/21/2020,US-2020-154823,45503,Tenex Chairmats For Use with Hard Floors,East,Corporate,8/25/2020,Standard Class,Ohio,Furnishings,0.2,-3.8976,1,25.984
64a5ec6c01ab865a61af9879,Office Supplies,Florence,United States,Henry Goldwyn,Other,8/21/2020,US-2020-122168,41042,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",South,Corporate,8/26/2020,Standard Class,Kentucky,Art,0,10.0128,12,35.76
64a5ec6c01ab865a61af987a,Office Supplies,Florence,United States,Henry Goldwyn,Quartet,8/21/2020,US-2020-122168,41042,"Quartet Omega Colored Chalk, 12/Pack",South,Corporate,8/26/2020,Standard Class,Kentucky,Art,0,8.2344,3,17.52
64a5ec6c01ab865a61af987b,Office Supplies,Springfield,United States,Katherine Nockton,Acco,8/21/2020,US-2020-154823,45503,Acco D-Ring Binder w/DublLock,East,Corporate,8/25/2020,Standard Class,Ohio,Binders,0.7,-8.9796,2,12.828
64a5ec6c01ab865a61af987c,Office Supplies,Allentown,United States,Sean Miller,GBC,8/21/2020,US-2020-130512,18103,GBC DocuBind P100 Manual Binding Machine,East,Home Office,8/25/2020,Standard Class,Pennsylvania,Binders,0.7,-82.99,2,99.588
64a5ec6c01ab865a61af987d,Office Supplies,San Francisco,United States,Nick Zandusky,Xerox,8/21/2020,US-2020-144267,94110,Xerox 191,West,Home Office,8/23/2020,First Class,California,Paper,0,28.1718,3,59.94
64a5ec6c01ab865a61af987e,Office Supplies,San Francisco,United States,Nick Zandusky,Xerox,8/21/2020,US-2020-144267,94110,Xerox 1974,West,Home Office,8/23/2020,First Class,California,Paper,0,11.7208,4,23.92
64a5ec6c01ab865a61af987f,Office Supplies,Allentown,United States,Sean Miller,Xerox,8/21/2020,US-2020-130512,18103,Xerox 1979,East,Home Office,8/25/2020,Standard Class,Pennsylvania,Paper,0.2,15.49,2,49.568
64a5ec6c01ab865a61af9880,Office Supplies,San Francisco,United States,Nick Zandusky,Xerox,8/21/2020,US-2020-144267,94110,Xerox 1927,West,Home Office,8/23/2020,First Class,California,Paper,0,1.926,1,4.28
64a5ec6c01ab865a61af9881,Office Supplies,San Francisco,United States,David Smith,Carina,8/21/2020,US-2020-130456,94122,Carina Double Wide Media Storage Towers in Natural & Black,West,Corporate,8/26/2020,Standard Class,California,Storage,0,3.2392,1,80.98
64a5ec6c01ab865a61af9882,Office Supplies,Allentown,United States,Sean Miller,SAFCO,8/21/2020,US-2020-130512,18103,"SAFCO Commercial Wire Shelving, Black",East,Home Office,8/25/2020,Standard Class,Pennsylvania,Storage,0.2,-165.768,6,663.072
64a5ec6c01ab865a61af9883,Office Supplies,Allentown,United States,Sean Miller,Staple remover,8/21/2020,US-2020-130512,18103,Staple remover,East,Home Office,8/25/2020,Standard Class,Pennsylvania,Supplies,0.2,-0.6976,2,3.488
64a5ec6c01ab865a61af9884,Technology,Allentown,United States,Sean Miller,Other,8/21/2020,US-2020-130512,18103,Sabrent 4-Port USB 2.0 Hub,East,Home Office,8/25/2020,Standard Class,Pennsylvania,Accessories,0.2,3.8024,4,21.728
64a5ec6c01ab865a61af9885,Office Supplies,New York City,United States,Roger Barcio,Newell,8/22/2020,US-2020-129854,10009,Newell Chalk Holder,East,Home Office,8/26/2020,Standard Class,New York,Art,0,7.5992,4,16.52
64a5ec6c01ab865a61af9886,Office Supplies,New York City,United States,Dave Poirier,Avery,8/22/2020,US-2020-132080,10035,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",East,Corporate,8/25/2020,First Class,New York,Binders,0.2,16.2864,6,50.112
64a5ec6c01ab865a61af9887,Office Supplies,Bolingbrook,United States,Tamara Dahlen,Holmes,8/23/2020,US-2020-114468,60440,Holmes Odor Grabber,Central,Consumer,8/23/2020,Same Day,Illinois,Appliances,0.8,-13.5548,2,5.768
64a5ec6c01ab865a61af9888,Office Supplies,Atlanta,United States,Fred Harton,Avanti,8/23/2020,US-2020-165624,30318,Avanti 4.4 Cu. Ft. Refrigerator,South,Consumer,8/28/2020,Standard Class,Georgia,Appliances,0,152.0232,3,542.94
64a5ec6c01ab865a61af9889,Office Supplies,Atlanta,United States,Fred Harton,Acco,8/23/2020,US-2020-165624,30318,"Acco Six-Outlet Power Strip, 4' Cord Length",South,Consumer,8/28/2020,Standard Class,Georgia,Appliances,0,6.7236,3,25.86
64a5ec6c01ab865a61af988a,Office Supplies,Bolingbrook,United States,Tamara Dahlen,Other,8/23/2020,US-2020-114468,60440,Staples,Central,Consumer,8/23/2020,Same Day,Illinois,Fasteners,0.2,2.256,8,12.032
64a5ec6c01ab865a61af988b,Office Supplies,Atlanta,United States,Fred Harton,Avery,8/23/2020,US-2020-165624,30318,Avery 474,South,Consumer,8/28/2020,Standard Class,Georgia,Labels,0,4.2336,3,8.64
64a5ec6c01ab865a61af988c,Office Supplies,Bolingbrook,United States,Tamara Dahlen,Xerox,8/23/2020,US-2020-114468,60440,Xerox 206,Central,Consumer,8/23/2020,Same Day,Illinois,Paper,0.2,3.6288,2,10.368
64a5ec6c01ab865a61af988d,Office Supplies,Atlanta,United States,Fred Harton,Xerox,8/23/2020,US-2020-165624,30318,Xerox 1944,South,Consumer,8/28/2020,Standard Class,Georgia,Paper,0,94.962,5,193.8
64a5ec6c01ab865a61af988e,Office Supplies,Atlanta,United States,Fred Harton,Xerox,8/23/2020,US-2020-165624,30318,Xerox 1890,South,Consumer,8/28/2020,Standard Class,Georgia,Paper,0,48.94,2,97.88
64a5ec6c01ab865a61af988f,Office Supplies,Atlanta,United States,Fred Harton,Xerox,8/23/2020,US-2020-165624,30318,Xerox 1962,South,Consumer,8/28/2020,Standard Class,Georgia,Paper,0,9.63,5,21.4
64a5ec6c01ab865a61af9890,Office Supplies,Bolingbrook,United States,Tamara Dahlen,Acme,8/23/2020,US-2020-114468,60440,Acme Tagit Stainless Steel Antibacterial Scissors,Central,Consumer,8/23/2020,Same Day,Illinois,Supplies,0.2,2.772,4,31.68
64a5ec6c01ab865a61af9891,Technology,Atlanta,United States,Fred Harton,Maxell,8/23/2020,US-2020-165624,30318,Maxell LTO Ultrium - 800 GB,South,Consumer,8/28/2020,Standard Class,Georgia,Accessories,0,47.8629,9,251.91
64a5ec6c01ab865a61af9892,Furniture,New York City,United States,Shahid Collister,DAX,8/24/2020,US-2020-113740,10035,"DAX Value U-Channel Document Frames, Easel Back",East,Consumer,8/28/2020,Second Class,New York,Furnishings,0,4.6221,3,14.91
64a5ec6c01ab865a61af9893,Furniture,New York City,United States,Eleni McCrary,Chromcraft,8/24/2020,US-2020-139584,10009,Chromcraft Rectangular Conference Tables,East,Corporate,8/28/2020,Standard Class,New York,Tables,0.4,-75.8304,2,284.364
64a5ec6c01ab865a61af9894,Furniture,Arlington,United States,Cassandra Brandow,Hon,8/24/2020,US-2020-146563,76017,Hon Racetrack Conference Tables,Central,Consumer,8/28/2020,Standard Class,Texas,Tables,0.3,-118.1295,5,918.785
64a5ec6c01ab865a61af9895,Office Supplies,Portland,United States,Denny Ordway,Other,8/24/2020,US-2020-169299,97206,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",West,Consumer,8/26/2020,First Class,Oregon,Art,0.2,0.7152,3,7.152
64a5ec6c01ab865a61af9896,Office Supplies,Arlington,United States,Cassandra Brandow,Avery,8/24/2020,US-2020-146563,76017,"Avery Durable Plastic 1"" Binders",Central,Consumer,8/28/2020,Standard Class,Texas,Binders,0.8,-4.2222,3,2.724
64a5ec6c01ab865a61af9897,Office Supplies,Bowling Green,United States,Maurice Satty,Avery,8/24/2020,US-2020-123939,43402,Avery 474,East,Consumer,8/26/2020,Second Class,Ohio,Labels,0.2,2.5056,3,6.912
64a5ec6c01ab865a61af9898,Office Supplies,Arlington,United States,Cassandra Brandow,Other,8/24/2020,US-2020-146563,76017,"Hot File 7-Pocket, Floor Stand",Central,Consumer,8/28/2020,Standard Class,Texas,Storage,0.2,124.929,7,999.432
64a5ec6c01ab865a61af9899,Office Supplies,Arlington,United States,Cassandra Brandow,Space Solutions,8/24/2020,US-2020-146563,76017,Space Solutions Commercial Steel Shelving,Central,Consumer,8/28/2020,Standard Class,Texas,Storage,0.2,-135.765,14,724.08
64a5ec6c01ab865a61af989a,Office Supplies,Bowling Green,United States,Maurice Satty,Other,8/24/2020,US-2020-123939,43402,Adjustable Depth Letter/Legal Cart,East,Consumer,8/26/2020,Second Class,Ohio,Storage,0.2,48.9942,3,435.504
64a5ec6c01ab865a61af989b,Technology,New York City,United States,Eleni McCrary,Memorex,8/24/2020,US-2020-139584,10009,Memorex Micro Travel Drive 8 GB,East,Corporate,8/28/2020,Standard Class,New York,Accessories,0,11.7,2,26
64a5ec6c01ab865a61af989c,Technology,Florence,United States,Katrina Willman,Anker,8/24/2020,US-2020-102491,41042,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,South,Consumer,8/28/2020,Standard Class,Kentucky,Accessories,0,18.3908,4,79.96
64a5ec6c01ab865a61af989d,Technology,Florence,United States,Katrina Willman,Cisco,8/24/2020,US-2020-102491,41042,Cisco 9971 IP Video Phone Charcoal,South,Consumer,8/28/2020,Standard Class,Kentucky,Machines,0,1416.8,7,3080
64a5ec6c01ab865a61af989e,Technology,Bowling Green,United States,Maurice Satty,Belkin,8/24/2020,US-2020-123939,43402,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",East,Consumer,8/26/2020,Second Class,Ohio,Phones,0.4,4.0473,3,26.982
64a5ec6c01ab865a61af989f,Technology,Florence,United States,Katrina Willman,LG,8/24/2020,US-2020-102491,41042,LG G3,South,Consumer,8/28/2020,Standard Class,Kentucky,Phones,0,170.5113,3,587.97
64a5ec6c01ab865a61af98a0,Furniture,Los Angeles,United States,Nancy Lomonaco,Global,8/25/2020,US-2020-139759,90045,"Global Deluxe Stacking Chair, Gray",West,Home Office,8/30/2020,Standard Class,California,Chairs,0.2,4.5882,1,40.784
64a5ec6c01ab865a61af98a1,Furniture,Houston,United States,Mick Crebagga,Eldon,8/25/2020,US-2020-168809,77041,"Eldon Executive Woodline II Desk Accessories, Mahogany",Central,Consumer,8/25/2020,Same Day,Texas,Furnishings,0.6,-16.5858,2,20.104
64a5ec6c01ab865a61af98a2,Furniture,Houston,United States,Mick Crebagga,Nu-Dell,8/25/2020,US-2020-168809,77041,Nu-Dell EZ-Mount Plastic Wall Frames,Central,Consumer,8/25/2020,Same Day,Texas,Furnishings,0.6,-3.94,5,7.88
64a5ec6c01ab865a61af98a3,Office Supplies,Los Angeles,United States,Nancy Lomonaco,Fellowes,8/25/2020,US-2020-139759,90045,Fellowes Advanced Computer Series Surge Protectors,West,Home Office,8/30/2020,Standard Class,California,Appliances,0,29.6688,4,105.96
64a5ec6c01ab865a61af98a4,Office Supplies,Houston,United States,Mick Crebagga,Poly,8/25/2020,US-2020-168809,77041,Poly Designer Cover & Back,Central,Consumer,8/25/2020,Same Day,Texas,Binders,0.8,-6.0768,1,3.798
64a5ec6c01ab865a61af98a5,Office Supplies,Los Angeles,United States,Chad Cunningham,Avery,8/27/2020,US-2020-113040,90045,Avery Heavy-Duty EZD View Binder with Locking Rings,West,Home Office,8/31/2020,Standard Class,California,Binders,0.2,1.6588,1,5.104
64a5ec6c01ab865a61af98a6,Office Supplies,San Diego,United States,Philip Fox,Avery,8/27/2020,US-2020-101707,92105,Avery 511,West,Consumer,9/1/2020,Standard Class,California,Labels,0,1.4784,1,3.08
64a5ec6c01ab865a61af98a7,Office Supplies,San Diego,United States,Philip Fox,Xerox,8/27/2020,US-2020-101707,92105,Xerox 1973,West,Consumer,9/1/2020,Standard Class,California,Paper,0,52.532,5,114.2
64a5ec6c01ab865a61af98a8,Office Supplies,Murrieta,United States,Ryan Akin,Fellowes,8/27/2020,US-2020-126445,92563,Fellowes Super Stor/Drawer Files,West,Consumer,8/31/2020,Standard Class,California,Storage,0,92.0835,3,484.65
64a5ec6c01ab865a61af98a9,Office Supplies,San Diego,United States,Philip Fox,Fiskars,8/27/2020,US-2020-101707,92105,Fiskars Softgrip Scissors,West,Consumer,9/1/2020,Standard Class,California,Supplies,0,9.2232,3,32.94
64a5ec6c01ab865a61af98aa,Furniture,Los Angeles,United States,Cassandra Brandow,O'Sullivan,8/28/2020,US-2020-121188,90049,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,West,Consumer,9/4/2020,Standard Class,California,Bookcases,0.15,28.9568,2,307.666
64a5ec6c01ab865a61af98ab,Furniture,Los Angeles,United States,Cassandra Brandow,Eldon,8/28/2020,US-2020-121188,90049,Eldon Wave Desk Accessories,West,Consumer,9/4/2020,Standard Class,California,Furnishings,0,1.7472,2,4.16
64a5ec6c01ab865a61af98ac,Furniture,Dallas,United States,Ben Peterman,Hon,8/28/2020,US-2020-166219,75081,Hon 2111 Invitation Series Straight Table,Central,Corporate,9/1/2020,Standard Class,Texas,Tables,0.3,-16.2613,1,103.481
64a5ec6c01ab865a61af98ad,Office Supplies,Los Angeles,United States,Cassandra Brandow,GBC,8/28/2020,US-2020-121188,90049,GBC Wire Binding Combs,West,Consumer,9/4/2020,Standard Class,California,Binders,0.2,13.959,5,41.36
64a5ec6c01ab865a61af98ae,Office Supplies,Los Angeles,United States,Cassandra Brandow,Carina,8/28/2020,US-2020-121188,90049,Carina Double Wide Media Storage Towers in Natural & Black,West,Consumer,9/4/2020,Standard Class,California,Storage,0,29.1528,9,728.82
64a5ec6c01ab865a61af98af,Office Supplies,Los Angeles,United States,Cassandra Brandow,Other,8/28/2020,US-2020-121188,90049,"Hot File 7-Pocket, Floor Stand",West,Consumer,9/4/2020,Standard Class,California,Storage,0,267.705,5,892.35
64a5ec6c01ab865a61af98b0,Office Supplies,Fairfield,United States,Suzanne McNair,SAFCO,8/28/2020,US-2020-107902,6824,"SAFCO Mobile Desk Side File, Wire Frame",East,Corporate,9/2/2020,Standard Class,Connecticut,Storage,0,122.2936,11,470.36
64a5ec6c01ab865a61af98b1,Technology,Chicago,United States,Todd Sumrall,Canon,8/28/2020,US-2020-100377,60623,Canon Imageclass D680 Copier / Fax,Central,Corporate,9/1/2020,Standard Class,Illinois,Copiers,0.2,874.9875,5,2799.96
64a5ec6c01ab865a61af98b2,Technology,Los Angeles,United States,Cassandra Brandow,Other,8/28/2020,US-2020-121188,90049,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,West,Consumer,9/4/2020,Standard Class,California,Phones,0.2,15.1116,3,43.176
64a5ec6c01ab865a61af98b3,Technology,Dallas,United States,Ben Peterman,Mitel,8/28/2020,US-2020-166219,75081,Mitel MiVoice 5330e IP Phone,Central,Corporate,9/1/2020,Standard Class,Texas,Phones,0.2,82.497,5,1099.96
64a5ec6c01ab865a61af98b4,Technology,Detroit,United States,Chad Cunningham,Logitech,8/29/2020,US-2020-108532,48234,Logitech Desktop MK120 Mouse and keyboard Combo,Central,Home Office,9/2/2020,Standard Class,Michigan,Accessories,0,11.452,7,114.52
64a5ec6c01ab865a61af98b5,Technology,Detroit,United States,Chad Cunningham,Samsung,8/29/2020,US-2020-108532,48234,Samsung Rugby III,Central,Home Office,9/2/2020,Standard Class,Michigan,Phones,0,35.6346,2,131.98
64a5ec6c01ab865a61af98b6,Furniture,San Francisco,United States,Scott Cohen,Atlantic,8/31/2020,US-2020-111514,94122,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",West,Corporate,9/2/2020,First Class,California,Bookcases,0.15,200.9546,7,1552.831
64a5ec6c01ab865a61af98b7,Office Supplies,San Francisco,United States,Scott Cohen,GBC,8/31/2020,US-2020-111514,94122,GBC Prestige Therm-A-Bind Covers,West,Corporate,9/2/2020,First Class,California,Binders,0.2,46.3185,5,137.24
64a5ec6c01ab865a61af98b8,Office Supplies,Los Angeles,United States,Andrew Roberts,Xerox,8/31/2020,US-2020-112319,90004,Xerox 226,West,Consumer,9/5/2020,Standard Class,California,Paper,0,27.9936,9,58.32
64a5ec6c01ab865a61af98b9,Office Supplies,Bedford,United States,Shirley Daniels,Message Book,8/31/2020,US-2020-142139,76021,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Central,Home Office,9/5/2020,Standard Class,Texas,Paper,0.2,6.812,4,20.96
64a5ec6c01ab865a61af98ba,Technology,San Francisco,United States,Scott Cohen,Memorex,8/31/2020,US-2020-111514,94122,Memorex Micro Travel Drive 32 GB,West,Corporate,9/2/2020,First Class,California,Accessories,0,15.6993,1,36.51
64a5ec6c01ab865a61af98bb,Technology,San Francisco,United States,Scott Cohen,Lexmark,8/31/2020,US-2020-111514,94122,Lexmark S315 Color Inkjet Printer,West,Corporate,9/2/2020,First Class,California,Machines,0.2,80.9919,3,239.976
64a5ec6c01ab865a61af98bc,Technology,San Diego,United States,Rick Huthwaite,Other,8/31/2020,US-2020-157805,92037,Toshiba IPT2010-SD IP Telephone,West,Home Office,9/4/2020,Standard Class,California,Phones,0.2,41.697,5,555.96
64a5ec6c01ab865a61af98bd,Furniture,Franklin,United States,Daniel Raglin,Global,9/1/2020,US-2020-104626,2038,"Global Value Steno Chair, Gray",East,Home Office,9/8/2020,Standard Class,Massachusetts,Chairs,0,15.185,1,60.74
64a5ec6c01ab865a61af98be,Furniture,Franklin,United States,Daniel Raglin,Deflect-o,9/1/2020,US-2020-104626,2038,Deflect-o Glass Clear Studded Chair Mats,East,Home Office,9/8/2020,Standard Class,Massachusetts,Furnishings,0,27.3592,2,124.36
